22.001, -13.8669
22.02, -13.8529
22.041, -13.8548
22.06, -13.8572
22.08, -13.8244
22.101, -13.705
22.12, -13.5685
22.141, -13.2628
22.16, -13.0476
22.181, -12.6762
22.2, -12.527
22.221, -12.3341
22.24, -12.4076
22.26, -12.5742
22.281, -12.8387
22.301, -13.1376
22.32, -13.3738
22.34, -13.5276
22.36, -13.5918
22.38, -13.6075
22.4, -13.6297
22.421, -13.7147
22.44, -13.8708
22.46, -14.0939
22.48, -14.3123
22.5, -14.4477
22.52, -14.4518
22.54, -14.324
22.56, -14.1006
22.58, -13.836
22.6, -13.5852
22.62, -13.3903
22.64, -13.2727
22.66, -13.2304
22.68, -13.2392
22.7, -13.2602
22.72, -13.2494
22.74, -13.1688
22.76, -12.9967
22.78, -12.7345
22.801, -12.3297
22.82, -12.0719
22.84, -11.777
22.86, -11.5889
22.88, -11.5508
22.9, -11.672
22.92, -11.9168
22.94, -12.2124
22.96, -12.4787
22.98, -12.6636
23, -12.7579
23.02, -12.7865
23.04, -12.7917
23.06, -12.8203
23.08, -12.9123
23.1, -13.0855
23.12, -13.3186
23.14, -13.5491
23.16, -13.7005
23.18, -13.7215
23.2, -13.6058
23.22, -13.3869
23.24, -13.1193
23.26, -12.8599
23.28, -12.654
23.301, -12.487
23.32, -12.4529
23.34, -12.4498
23.36, -12.4555
23.38, -12.4228
23.401, -12.287
23.42, -12.1107
23.44, -11.7959
23.46, -11.4108
23.48, -11.0104
23.5, -10.6661
23.52, -10.4518
23.54, -10.4252
23.56, -10.6023
23.58, -10.9334
23.601, -11.3193
23.621, -11.6172
23.64, -11.7812
23.66, -11.8476
23.681, -11.855
23.7, -11.8626
23.72, -11.9084
23.74, -12.0178
23.76, -12.19
23.78, -12.397
23.8, -12.59
23.82, -12.7167
23.84, -12.7424
23.86, -12.661
23.882, -12.3314
23.901, -12.1886
23.92, -12.0415
23.94, -11.8685
23.96, -11.7572
23.98, -11.7097
24, -11.7077
24.02, -11.7173
24.04, -11.6976
24.06, -11.6111
24.08, -11.4342
24.1, -11.1642
24.12, -10.823
24.14, -10.4556
24.16, -10.1236
24.18, -9.89532
24.2, -9.83059
24.22, -9.95976
24.24, -10.2559
24.261, -10.6345
24.28, -10.9252
24.3, -11.1076
24.32, -11.1745
24.34, -11.1874
24.36, -11.2128
24.38, -11.2987
24.4, -11.4628
24.42, -11.6852
24.441, -11.9079
24.46, -12.0976
24.48, -12.17
24.5, -12.1299
24.52, -11.9971
24.54, -11.8112
24.561, -11.5431
24.58, -11.4409
24.6, -11.3373
24.621, -11.2709
24.64, -11.2841
24.66, -11.3034
24.681, -11.2981
24.7, -11.2482
24.72, -11.109
24.74, -10.8847
24.761, -10.5202
24.78, -10.2755
24.8, -9.9756
24.82, -9.75768
24.84, -9.67243
24.86, -9.74625
24.88, -9.96664
24.9, -10.2778
24.92, -10.598
24.941, -10.8633
24.96, -11.0172
24.98, -11.0987
25, -11.1385
25.021, -11.1884
25.04, -11.2944
25.061, -11.4951
25.08, -11.7544
25.1, -12.0301
25.12, -12.232
25.14, -12.2977
25.161, -12.1448
25.18, -12.0147
25.201, -11.6597
25.22, -11.4668
25.24, -11.2445
25.26, -11.0984
25.28, -11.0329
25.3, -11.0276
25.321, -11.0426
25.34, -11.0364
25.36, -10.9599
25.38, -10.7882
25.401, -10.4541
25.42, -10.1867
25.441, -9.72436
